id,brightness,url,,
arxiv-1107.5750,233.3266153,"<a href=""http://www.archive.org/details/arxiv-1107.5750"">link</a>",,
arxiv-astro-ph9712268,233.3134637,"<a href=""http://www.archive.org/details/arxiv-astro-ph9712268"">link</a>",,
arxiv-1005.1825,233.2939341,"<a href=""http://www.archive.org/details/arxiv-1005.1825"">link</a>",,
arxiv-astro-ph9702103,233.2591174,"<a href=""http://www.archive.org/details/arxiv-astro-ph9702103"">link</a>",,
arxiv-0807.3206,233.2299913,"<a href=""http://www.archive.org/details/arxiv-0807.3206"">link</a>",,
arxiv-astro-ph9902099,233.1743894,"<a href=""http://www.archive.org/details/arxiv-astro-ph9902099"">link</a>",,
arxiv-astro-ph0406221,233.1498296,"<a href=""http://www.archive.org/details/arxiv-astro-ph0406221"">link</a>",,
nasa_techdoc_20030052752,233.069731,"<a href=""http://www.archive.org/details/nasa_techdoc_20030052752"">link</a>",,
nasa_techdoc_20050156913,233.059082,"<a href=""http://www.archive.org/details/nasa_techdoc_20050156913"">link</a>",,
arxiv-astro-ph9910017,233.0102129,"<a href=""http://www.archive.org/details/arxiv-astro-ph9910017"">link</a>",,
jresv69Dn12p1616,232.9782859,"<a href=""http://www.archive.org/details/jresv69Dn12p1616"">link</a>",,
nasa_techdoc_19970025568,232.9043347,"<a href=""http://www.archive.org/details/nasa_techdoc_19970025568"">link</a>",,
nasa_techdoc_19960045833,232.8702427,"<a href=""http://www.archive.org/details/nasa_techdoc_19960045833"">link</a>",,
ProjectBlueBookSpecialReport14,232.8468171,"<a href=""http://www.archive.org/details/ProjectBlueBookSpecialReport14"">link</a>",,
nasa_techdoc_19960016106,232.7989446,"<a href=""http://www.archive.org/details/nasa_techdoc_19960016106"">link</a>",,
nasa_techdoc_20050123916,232.755804,"<a href=""http://www.archive.org/details/nasa_techdoc_20050123916"">link</a>",,
nasa_techdoc_20010069625,232.6575199,"<a href=""http://www.archive.org/details/nasa_techdoc_20010069625"">link</a>",,
arxiv-astro-ph9702223,232.6428276,"<a href=""http://www.archive.org/details/arxiv-astro-ph9702223"">link</a>",,
arxiv-astro-ph9906254,232.6348746,"<a href=""http://www.archive.org/details/arxiv-astro-ph9906254"">link</a>",,
arxiv-astro-ph0009370,232.5934292,"<a href=""http://www.archive.org/details/arxiv-astro-ph0009370"">link</a>",,
arxiv-astro-ph0009478,232.418058,"<a href=""http://www.archive.org/details/arxiv-astro-ph0009478"">link</a>",,
nasa_techdoc_19870014252,232.2986292,"<a href=""http://www.archive.org/details/nasa_techdoc_19870014252"">link</a>",,
arxiv-astro-ph0406408,232.2871428,"<a href=""http://www.archive.org/details/arxiv-astro-ph0406408"">link</a>",,
Photometry,232.2851813,"<a href=""http://www.archive.org/details/Photometry"">link</a>",,
arxiv-astro-ph0604551,232.2818877,"<a href=""http://www.archive.org/details/arxiv-astro-ph0604551"">link</a>",,
arxiv-astro-ph0107175,232.2489012,"<a href=""http://www.archive.org/details/arxiv-astro-ph0107175"">link</a>",,
nasa_techdoc_20000097045,232.2216336,"<a href=""http://www.archive.org/details/nasa_techdoc_20000097045"">link</a>",,
jresv107n6p555,232.1688939,"<a href=""http://www.archive.org/details/jresv107n6p555"">link</a>",,
nasa_techdoc_19970025132,232.00459,"<a href=""http://www.archive.org/details/nasa_techdoc_19970025132"">link</a>",,
nasa_techdoc_19970026110,231.9656319,"<a href=""http://www.archive.org/details/nasa_techdoc_19970026110"">link</a>",,
nasa_techdoc_19980211351,231.949223,"<a href=""http://www.archive.org/details/nasa_techdoc_19980211351"">link</a>",,
arxiv-1007.5207,231.9219189,"<a href=""http://www.archive.org/details/arxiv-1007.5207"">link</a>",,
nasa_techdoc_19960016948,231.8844648,"<a href=""http://www.archive.org/details/nasa_techdoc_19960016948"">link</a>",,
nasa_techdoc_19670009644,231.7612669,"<a href=""http://www.archive.org/details/nasa_techdoc_19670009644"">link</a>",,
arxiv-astro-ph9702222,231.7246353,"<a href=""http://www.archive.org/details/arxiv-astro-ph9702222"">link</a>",,
bbc-rd-reports-1969-47,231.72298,"<a href=""http://www.archive.org/details/bbc-rd-reports-1969-47"">link</a>",,
arxiv-astro-ph9910280,231.6848631,"<a href=""http://www.archive.org/details/arxiv-astro-ph9910280"">link</a>",,
arxiv-astro-ph9407002,231.6467324,"<a href=""http://www.archive.org/details/arxiv-astro-ph9407002"">link</a>",,
arxiv-astro-ph0406094,231.5523915,"<a href=""http://www.archive.org/details/arxiv-astro-ph0406094"">link</a>",,
arxiv-1304.7420,231.5112509,"<a href=""http://www.archive.org/details/arxiv-1304.7420"">link</a>",,
arxiv-astro-ph9902174,231.4271932,"<a href=""http://www.archive.org/details/arxiv-astro-ph9902174"">link</a>",,
arxiv-1304.2708,231.4130204,"<a href=""http://www.archive.org/details/arxiv-1304.2708"">link</a>",,
arxiv-astro-ph0604108,231.3749814,"<a href=""http://www.archive.org/details/arxiv-astro-ph0604108"">link</a>",,
arxiv-astro-ph0609038,231.3504438,"<a href=""http://www.archive.org/details/arxiv-astro-ph0609038"">link</a>",,
arxiv-astro-ph0604527,231.3080322,"<a href=""http://www.archive.org/details/arxiv-astro-ph0604527"">link</a>",,
arxiv-astro-ph0406478,231.2971786,"<a href=""http://www.archive.org/details/arxiv-astro-ph0406478"">link</a>",,
arxiv-1203.5551,231.2949194,"<a href=""http://www.archive.org/details/arxiv-1203.5551"">link</a>",,
arxiv-1203.1057,231.2590319,"<a href=""http://www.archive.org/details/arxiv-1203.1057"">link</a>",,
nasa_techdoc_20050156914,231.253538,"<a href=""http://www.archive.org/details/nasa_techdoc_20050156914"">link</a>",,
arxiv-astro-ph9712137,231.0323551,"<a href=""http://www.archive.org/details/arxiv-astro-ph9712137"">link</a>",,
arxiv-astro-ph0107552,230.9884417,"<a href=""http://www.archive.org/details/arxiv-astro-ph0107552"">link</a>",,
arxiv-1005.2524,230.9328474,"<a href=""http://www.archive.org/details/arxiv-1005.2524"">link</a>",,
arxiv-1005.2157,230.8435028,"<a href=""http://www.archive.org/details/arxiv-1005.2157"">link</a>",,
arxiv-astro-ph0009450,230.8434464,"<a href=""http://www.archive.org/details/arxiv-astro-ph0009450"">link</a>",,
arxiv-1005.5294,230.8309916,"<a href=""http://www.archive.org/details/arxiv-1005.5294"">link</a>",,
arxiv-astro-ph0604406,230.8146074,"<a href=""http://www.archive.org/details/arxiv-astro-ph0604406"">link</a>",,
arxiv-1203.2307,230.7710036,"<a href=""http://www.archive.org/details/arxiv-1203.2307"">link</a>",,
arxiv-1304.5557,230.7046471,"<a href=""http://www.archive.org/details/arxiv-1304.5557"">link</a>",,
arxiv-1304.4109,230.6917754,"<a href=""http://www.archive.org/details/arxiv-1304.4109"">link</a>",,
nasa_techdoc_20050232844,230.678179,"<a href=""http://www.archive.org/details/nasa_techdoc_20050232844"">link</a>",,
arxiv-1007.3179,230.6301381,"<a href=""http://www.archive.org/details/arxiv-1007.3179"">link</a>",,
arxiv-1005.4474,230.604861,"<a href=""http://www.archive.org/details/arxiv-1005.4474"">link</a>",,
nasa_techdoc_19940019399,230.4821852,"<a href=""http://www.archive.org/details/nasa_techdoc_19940019399"">link</a>",,
arxiv-astro-ph9910538,230.4720283,"<a href=""http://www.archive.org/details/arxiv-astro-ph9910538"">link</a>",,
arxiv-astro-ph0107505,230.4655752,"<a href=""http://www.archive.org/details/arxiv-astro-ph0107505"">link</a>",,
arxiv-astro-ph0009162,230.432617,"<a href=""http://www.archive.org/details/arxiv-astro-ph0009162"">link</a>",,
arxiv-0804.3480,230.3377336,"<a href=""http://www.archive.org/details/arxiv-0804.3480"">link</a>",,
arxiv-1107.1843,230.2351452,"<a href=""http://www.archive.org/details/arxiv-1107.1843"">link</a>",,
arxiv-1304.6398,230.2258259,"<a href=""http://www.archive.org/details/arxiv-1304.6398"">link</a>",,
arxiv-0807.0811,230.2045071,"<a href=""http://www.archive.org/details/arxiv-0807.0811"">link</a>",,
arxiv-1005.3814,230.1962503,"<a href=""http://www.archive.org/details/arxiv-1005.3814"">link</a>",,
arxiv-astro-ph9411007,230.1529889,"<a href=""http://www.archive.org/details/arxiv-astro-ph9411007"">link</a>",,
arxiv-1304.4250,230.1105891,"<a href=""http://www.archive.org/details/arxiv-1304.4250"">link</a>",,
nasa_techdoc_19820007849,229.8191161,"<a href=""http://www.archive.org/details/nasa_techdoc_19820007849"">link</a>",,
arxiv-1005.1844,229.7720836,"<a href=""http://www.archive.org/details/arxiv-1005.1844"">link</a>",,
arxiv-1203.4284,229.7680643,"<a href=""http://www.archive.org/details/arxiv-1203.4284"">link</a>",,
arxiv-astro-ph0406505,229.7602014,"<a href=""http://www.archive.org/details/arxiv-astro-ph0406505"">link</a>",,
arxiv-astro-ph0406055,229.7495457,"<a href=""http://www.archive.org/details/arxiv-astro-ph0406055"">link</a>",,
arxiv-1304.0763,229.6908755,"<a href=""http://www.archive.org/details/arxiv-1304.0763"">link</a>",,
arxiv-astro-ph0009474,229.6499194,"<a href=""http://www.archive.org/details/arxiv-astro-ph0009474"">link</a>",,
arxiv-astro-ph0604231,229.6304858,"<a href=""http://www.archive.org/details/arxiv-astro-ph0604231"">link</a>",,
arxiv-1203.5588,229.5490981,"<a href=""http://www.archive.org/details/arxiv-1203.5588"">link</a>",,
nasa_techdoc_19930009617,229.4393008,"<a href=""http://www.archive.org/details/nasa_techdoc_19930009617"">link</a>",,
arxiv-astro-ph0406205,229.4047094,"<a href=""http://www.archive.org/details/arxiv-astro-ph0406205"">link</a>",,
nasa_techdoc_19970022618,229.1790766,"<a href=""http://www.archive.org/details/nasa_techdoc_19970022618"">link</a>",,
nasa_techdoc_20010041346,229.1639221,"<a href=""http://www.archive.org/details/nasa_techdoc_20010041346"">link</a>",,
arxiv-1005.3103,229.0939069,"<a href=""http://www.archive.org/details/arxiv-1005.3103"">link</a>",,
arxiv-0804.1624,229.059845,"<a href=""http://www.archive.org/details/arxiv-0804.1624"">link</a>",,
arxiv-1007.4552,229.0568407,"<a href=""http://www.archive.org/details/arxiv-1007.4552"">link</a>",,
arxiv-1005.0851,229.0390019,"<a href=""http://www.archive.org/details/arxiv-1005.0851"">link</a>",,
arxiv-0807.2646,228.9985716,"<a href=""http://www.archive.org/details/arxiv-0807.2646"">link</a>",,
arxiv-astro-ph0609461,228.9436515,"<a href=""http://www.archive.org/details/arxiv-astro-ph0609461"">link</a>",,
arxiv-0804.1330,228.9147503,"<a href=""http://www.archive.org/details/arxiv-0804.1330"">link</a>",,
arxiv-astro-ph9902339,228.7667505,"<a href=""http://www.archive.org/details/arxiv-astro-ph9902339"">link</a>",,
arxiv-astro-ph0604576,228.6472649,"<a href=""http://www.archive.org/details/arxiv-astro-ph0604576"">link</a>",,
arxiv-astro-ph9902171,228.6227227,"<a href=""http://www.archive.org/details/arxiv-astro-ph9902171"">link</a>",,
nasa_techdoc_20040083981,228.6192639,"<a href=""http://www.archive.org/details/nasa_techdoc_20040083981"">link</a>",,
arxiv-astro-ph0406244,228.6101736,"<a href=""http://www.archive.org/details/arxiv-astro-ph0406244"">link</a>",,
arxiv-astro-ph9906192,228.599535,"<a href=""http://www.archive.org/details/arxiv-astro-ph9906192"">link</a>",,
arxiv-astro-ph9906267,228.5935618,"<a href=""http://www.archive.org/details/arxiv-astro-ph9906267"">link</a>",,
Horne_Vaizey_The_Loves_of_Pixie,228.5181764,"<a href=""http://www.archive.org/details/Horne_Vaizey_The_Loves_of_Pixie"">link</a>",,
arxiv-astro-ph0609639,228.4628645,"<a href=""http://www.archive.org/details/arxiv-astro-ph0609639"">link</a>",,
arxiv-astro-ph9712269,228.4290393,"<a href=""http://www.archive.org/details/arxiv-astro-ph9712269"">link</a>",,
arxiv-1007.0599,228.4181896,"<a href=""http://www.archive.org/details/arxiv-1007.0599"">link</a>",,
arxiv-astro-ph0406434,228.4022923,"<a href=""http://www.archive.org/details/arxiv-astro-ph0406434"">link</a>",,
arxiv-1203.6213,228.3933657,"<a href=""http://www.archive.org/details/arxiv-1203.6213"">link</a>",,
arxiv-astro-ph9906350,228.3505048,"<a href=""http://www.archive.org/details/arxiv-astro-ph9906350"">link</a>",,
arxiv-1107.3580,228.3474212,"<a href=""http://www.archive.org/details/arxiv-1107.3580"">link</a>",,
arxiv-astro-ph9902227,228.3035381,"<a href=""http://www.archive.org/details/arxiv-astro-ph9902227"">link</a>",,
arxiv-1005.1207,228.2989758,"<a href=""http://www.archive.org/details/arxiv-1005.1207"">link</a>",,
the_rawSiberianDiaries,228.2150548,"<a href=""http://www.archive.org/details/the_rawSiberianDiaries"">link</a>",,
arxiv-astro-ph0609805,228.1962685,"<a href=""http://www.archive.org/details/arxiv-astro-ph0609805"">link</a>",,
arxiv-astro-ph0406397,228.1838127,"<a href=""http://www.archive.org/details/arxiv-astro-ph0406397"">link</a>",,
arxiv-1005.0346,228.126165,"<a href=""http://www.archive.org/details/arxiv-1005.0346"">link</a>",,
arxiv-astro-ph0406610,228.0812168,"<a href=""http://www.archive.org/details/arxiv-astro-ph0406610"">link</a>",,
arxiv-1107.3086,228.0718428,"<a href=""http://www.archive.org/details/arxiv-1107.3086"">link</a>",,
arxiv-astro-ph9906129,227.9404514,"<a href=""http://www.archive.org/details/arxiv-astro-ph9906129"">link</a>",,
arxiv-1203.4203,227.8424925,"<a href=""http://www.archive.org/details/arxiv-1203.4203"">link</a>",,
arxiv-1005.4958,227.7421607,"<a href=""http://www.archive.org/details/arxiv-1005.4958"">link</a>",,
arxiv-astro-ph9712208,227.728854,"<a href=""http://www.archive.org/details/arxiv-astro-ph9712208"">link</a>",,
arxiv-1203.1165,227.6384453,"<a href=""http://www.archive.org/details/arxiv-1203.1165"">link</a>",,
nasa_techdoc_19960053267,227.6148826,"<a href=""http://www.archive.org/details/nasa_techdoc_19960053267"">link</a>",,
arxiv-0807.4989,227.6058586,"<a href=""http://www.archive.org/details/arxiv-0807.4989"">link</a>",,
arxiv-1005.3154,227.6043861,"<a href=""http://www.archive.org/details/arxiv-1005.3154"">link</a>",,
arxiv-0804.0798,227.5732763,"<a href=""http://www.archive.org/details/arxiv-0804.0798"">link</a>",,
arxiv-1304.1666,227.5173722,"<a href=""http://www.archive.org/details/arxiv-1304.1666"">link</a>",,
arxiv-1304.6927,227.5054889,"<a href=""http://www.archive.org/details/arxiv-1304.6927"">link</a>",,
arxiv-astro-ph9712163,227.5005648,"<a href=""http://www.archive.org/details/arxiv-astro-ph9712163"">link</a>",,
arxiv-0807.0579,227.4785168,"<a href=""http://www.archive.org/details/arxiv-0807.0579"">link</a>",,
arxiv-astro-ph0107557,227.464651,"<a href=""http://www.archive.org/details/arxiv-astro-ph0107557"">link</a>",,
arxiv-1304.1801,227.4144601,"<a href=""http://www.archive.org/details/arxiv-1304.1801"">link</a>",,
arxiv-0807.1331,227.3757921,"<a href=""http://www.archive.org/details/arxiv-0807.1331"">link</a>",,
arxiv-astro-ph0406536,227.3587587,"<a href=""http://www.archive.org/details/arxiv-astro-ph0406536"">link</a>",,
nasa_techdoc_19980017992,227.3485316,"<a href=""http://www.archive.org/details/nasa_techdoc_19980017992"">link</a>",,
arxiv-astro-ph9902033,227.3327604,"<a href=""http://www.archive.org/details/arxiv-astro-ph9902033"">link</a>",,
arxiv-astro-ph0604190,227.3272689,"<a href=""http://www.archive.org/details/arxiv-astro-ph0604190"">link</a>",,
arxiv-astro-ph0609550,227.3033488,"<a href=""http://www.archive.org/details/arxiv-astro-ph0609550"">link</a>",,
arxiv-astro-ph0604251,227.3012563,"<a href=""http://www.archive.org/details/arxiv-astro-ph0604251"">link</a>",,
arxiv-1005.4057,227.2445231,"<a href=""http://www.archive.org/details/arxiv-1005.4057"">link</a>",,
arxiv-astro-ph0107300,227.2136663,"<a href=""http://www.archive.org/details/arxiv-astro-ph0107300"">link</a>",,
arxiv-astro-ph9906157,227.2052533,"<a href=""http://www.archive.org/details/arxiv-astro-ph9906157"">link</a>",,
arxiv-astro-ph0604128,227.1904347,"<a href=""http://www.archive.org/details/arxiv-astro-ph0604128"">link</a>",,
theides_235,227.1074436,"<a href=""http://www.archive.org/details/theides_235"">link</a>",,
arxiv-astro-ph9902159,226.960569,"<a href=""http://www.archive.org/details/arxiv-astro-ph9902159"">link</a>",,
arxiv-1304.0794,226.9107323,"<a href=""http://www.archive.org/details/arxiv-1304.0794"">link</a>",,
arxiv-astro-ph0009420,226.9062247,"<a href=""http://www.archive.org/details/arxiv-astro-ph0009420"">link</a>",,
arxiv-1203.0467,226.8704574,"<a href=""http://www.archive.org/details/arxiv-1203.0467"">link</a>",,
arxiv-0804.3712,226.8235831,"<a href=""http://www.archive.org/details/arxiv-0804.3712"">link</a>",,
nasa_techdoc_19970026619,226.7551819,"<a href=""http://www.archive.org/details/nasa_techdoc_19970026619"">link</a>",,
arxiv-astro-ph0609286,226.7541026,"<a href=""http://www.archive.org/details/arxiv-astro-ph0609286"">link</a>",,
arxiv-1005.0014,226.6677507,"<a href=""http://www.archive.org/details/arxiv-1005.0014"">link</a>",,
arxiv-astro-ph0107208,226.5885274,"<a href=""http://www.archive.org/details/arxiv-astro-ph0107208"">link</a>",,
arxiv-astro-ph9411083,226.5711718,"<a href=""http://www.archive.org/details/arxiv-astro-ph9411083"">link</a>",,
nasa_techdoc_20050139706,226.5556934,"<a href=""http://www.archive.org/details/nasa_techdoc_20050139706"">link</a>",,
arxiv-0804.2653,226.5444638,"<a href=""http://www.archive.org/details/arxiv-0804.2653"">link</a>",,
arxiv-1304.4991,226.5417432,"<a href=""http://www.archive.org/details/arxiv-1304.4991"">link</a>",,
arxiv-1005.5645,226.5385934,"<a href=""http://www.archive.org/details/arxiv-1005.5645"">link</a>",,
arxiv-1107.2993,226.4951259,"<a href=""http://www.archive.org/details/arxiv-1107.2993"">link</a>",,
arxiv-astro-ph0406543,226.4365779,"<a href=""http://www.archive.org/details/arxiv-astro-ph0406543"">link</a>",,
arxiv-1005.5267,226.4227687,"<a href=""http://www.archive.org/details/arxiv-1005.5267"">link</a>",,
arxiv-0807.3282,226.274797,"<a href=""http://www.archive.org/details/arxiv-0807.3282"">link</a>",,
arxiv-1203.2788,226.272154,"<a href=""http://www.archive.org/details/arxiv-1203.2788"">link</a>",,
nasa_techdoc_20040085680,226.2105112,"<a href=""http://www.archive.org/details/nasa_techdoc_20040085680"">link</a>",,
arxiv-1005.1073,226.0707018,"<a href=""http://www.archive.org/details/arxiv-1005.1073"">link</a>",,
arxiv-astro-ph0609390,226.0532321,"<a href=""http://www.archive.org/details/arxiv-astro-ph0609390"">link</a>",,
arxiv-1107.3137,226.0456888,"<a href=""http://www.archive.org/details/arxiv-1107.3137"">link</a>",,
arxiv-1304.7724,225.991725,"<a href=""http://www.archive.org/details/arxiv-1304.7724"">link</a>",,
arxiv-0804.2693,225.9627864,"<a href=""http://www.archive.org/details/arxiv-0804.2693"">link</a>",,
arxiv-1203.5315,225.9121352,"<a href=""http://www.archive.org/details/arxiv-1203.5315"">link</a>",,
arxiv-0804.1552,225.8653734,"<a href=""http://www.archive.org/details/arxiv-0804.1552"">link</a>",,
arxiv-1107.5315,225.8444661,"<a href=""http://www.archive.org/details/arxiv-1107.5315"">link</a>",,
arxiv-astro-ph0609824,225.8087095,"<a href=""http://www.archive.org/details/arxiv-astro-ph0609824"">link</a>",,
arxiv-0804.3981,225.6898718,"<a href=""http://www.archive.org/details/arxiv-0804.3981"">link</a>",,
arxiv-1007.4407,225.6438656,"<a href=""http://www.archive.org/details/arxiv-1007.4407"">link</a>",,
arxiv-astro-ph0406207,225.5393505,"<a href=""http://www.archive.org/details/arxiv-astro-ph0406207"">link</a>",,
arxiv-astro-ph0107448,225.4601811,"<a href=""http://www.archive.org/details/arxiv-astro-ph0107448"">link</a>",,
arxiv-1005.1848,225.4491654,"<a href=""http://www.archive.org/details/arxiv-1005.1848"">link</a>",,
arxiv-1203.6070,225.302277,"<a href=""http://www.archive.org/details/arxiv-1203.6070"">link</a>",,
arxiv-1107.5117,225.2820361,"<a href=""http://www.archive.org/details/arxiv-1107.5117"">link</a>",,
arxiv-1007.4810,225.2129209,"<a href=""http://www.archive.org/details/arxiv-1007.4810"">link</a>",,
arxiv-1005.0007,225.1889274,"<a href=""http://www.archive.org/details/arxiv-1005.0007"">link</a>",,
arxiv-1304.5033,225.1605517,"<a href=""http://www.archive.org/details/arxiv-1304.5033"">link</a>",,
arxiv-astro-ph9902114,225.0969074,"<a href=""http://www.archive.org/details/arxiv-astro-ph9902114"">link</a>",,
arxiv-1005.1575,225.0295083,"<a href=""http://www.archive.org/details/arxiv-1005.1575"">link</a>",,
arxiv-astro-ph0609542,225.0111603,"<a href=""http://www.archive.org/details/arxiv-astro-ph0609542"">link</a>",,
arxiv-astro-ph9712129,225.0018168,"<a href=""http://www.archive.org/details/arxiv-astro-ph9712129"">link</a>",,
arxiv-1304.6083,224.8886917,"<a href=""http://www.archive.org/details/arxiv-1304.6083"">link</a>",,
arxiv-astro-ph0609222,224.835614,"<a href=""http://www.archive.org/details/arxiv-astro-ph0609222"">link</a>",,
nasa_techdoc_19970003816,224.7713736,"<a href=""http://www.archive.org/details/nasa_techdoc_19970003816"">link</a>",,
arxiv-1203.6017,224.7030181,"<a href=""http://www.archive.org/details/arxiv-1203.6017"">link</a>",,
arxiv-1005.3076,224.692737,"<a href=""http://www.archive.org/details/arxiv-1005.3076"">link</a>",,
arxiv-0807.0397,224.6726028,"<a href=""http://www.archive.org/details/arxiv-0807.0397"">link</a>",,
arxiv-1007.0910,224.656414,"<a href=""http://www.archive.org/details/arxiv-1007.0910"">link</a>",,
arxiv-1107.2166,224.6332884,"<a href=""http://www.archive.org/details/arxiv-1107.2166"">link</a>",,
arxiv-astro-ph0406012,224.5767235,"<a href=""http://www.archive.org/details/arxiv-astro-ph0406012"">link</a>",,
arxiv-1005.1505,224.5626312,"<a href=""http://www.archive.org/details/arxiv-1005.1505"">link</a>",,
arxiv-0804.2892,224.5280148,"<a href=""http://www.archive.org/details/arxiv-0804.2892"">link</a>",,
arxiv-1304.7778,224.4691472,"<a href=""http://www.archive.org/details/arxiv-1304.7778"">link</a>",,
arxiv-1005.3059,224.4641945,"<a href=""http://www.archive.org/details/arxiv-1005.3059"">link</a>",,
arxiv-astro-ph0609763,224.3816471,"<a href=""http://www.archive.org/details/arxiv-astro-ph0609763"">link</a>",,
arxiv-1005.5456,224.3759583,"<a href=""http://www.archive.org/details/arxiv-1005.5456"">link</a>",,
arxiv-astro-ph0009195,224.3680027,"<a href=""http://www.archive.org/details/arxiv-astro-ph0009195"">link</a>",,
arxiv-1005.1017,224.3189741,"<a href=""http://www.archive.org/details/arxiv-1005.1017"">link</a>",,
arxiv-1304.1219,224.3087218,"<a href=""http://www.archive.org/details/arxiv-1304.1219"">link</a>",,
arxiv-0804.4371,224.3029955,"<a href=""http://www.archive.org/details/arxiv-0804.4371"">link</a>",,
arxiv-0807.0229,224.2436644,"<a href=""http://www.archive.org/details/arxiv-0807.0229"">link</a>",,
arxiv-1304.1857,224.2143162,"<a href=""http://www.archive.org/details/arxiv-1304.1857"">link</a>",,
nasa_techdoc_20050215114,224.2071262,"<a href=""http://www.archive.org/details/nasa_techdoc_20050215114"">link</a>",,
arxiv-astro-ph9712271,224.1853498,"<a href=""http://www.archive.org/details/arxiv-astro-ph9712271"">link</a>",,
arxiv-1007.0207,224.1677855,"<a href=""http://www.archive.org/details/arxiv-1007.0207"">link</a>",,
arxiv-0807.3345,224.1113523,"<a href=""http://www.archive.org/details/arxiv-0807.3345"">link</a>",,
arxiv-0804.3820,224.1104819,"<a href=""http://www.archive.org/details/arxiv-0804.3820"">link</a>",,
arxiv-astro-ph0406366,224.0978359,"<a href=""http://www.archive.org/details/arxiv-astro-ph0406366"">link</a>",,
arxiv-astro-ph0107357,224.0702042,"<a href=""http://www.archive.org/details/arxiv-astro-ph0107357"">link</a>",,
arxiv-1203.2916,224.0636234,"<a href=""http://www.archive.org/details/arxiv-1203.2916"">link</a>",,
arxiv-1203.6499,224.0160831,"<a href=""http://www.archive.org/details/arxiv-1203.6499"">link</a>",,
arxiv-astro-ph9712046,224.0105241,"<a href=""http://www.archive.org/details/arxiv-astro-ph9712046"">link</a>",,
arxiv-astro-ph9902208,223.9844119,"<a href=""http://www.archive.org/details/arxiv-astro-ph9902208"">link</a>",,
arxiv-1203.3803,223.9784867,"<a href=""http://www.archive.org/details/arxiv-1203.3803"">link</a>",,
arxiv-astro-ph0604313,223.8873077,"<a href=""http://www.archive.org/details/arxiv-astro-ph0604313"">link</a>",,
arxiv-astro-ph0107471,223.8845737,"<a href=""http://www.archive.org/details/arxiv-astro-ph0107471"">link</a>",,
arxiv-astro-ph0107195,223.7880546,"<a href=""http://www.archive.org/details/arxiv-astro-ph0107195"">link</a>",,
arxiv-astro-ph0609151,223.730344,"<a href=""http://www.archive.org/details/arxiv-astro-ph0609151"">link</a>",,
arxiv-1203.1169,223.6773885,"<a href=""http://www.archive.org/details/arxiv-1203.1169"">link</a>",,
nasa_techdoc_20050217157,223.6390728,"<a href=""http://www.archive.org/details/nasa_techdoc_20050217157"">link</a>",,
arxiv-1304.7734,223.6167606,"<a href=""http://www.archive.org/details/arxiv-1304.7734"">link</a>",,
nasa_techdoc_20040010394,223.5733549,"<a href=""http://www.archive.org/details/nasa_techdoc_20040010394"">link</a>",,
arxiv-astro-ph0609690,223.5048093,"<a href=""http://www.archive.org/details/arxiv-astro-ph0609690"">link</a>",,
arxiv-0807.1269,223.4929339,"<a href=""http://www.archive.org/details/arxiv-0807.1269"">link</a>",,
arxiv-1005.3027,223.4904395,"<a href=""http://www.archive.org/details/arxiv-1005.3027"">link</a>",,
arxiv-astro-ph0009189,223.3821961,"<a href=""http://www.archive.org/details/arxiv-astro-ph0009189"">link</a>",,
arxiv-astro-ph9702215,223.3204924,"<a href=""http://www.archive.org/details/arxiv-astro-ph9702215"">link</a>",,
arxiv-1203.5825,223.2918498,"<a href=""http://www.archive.org/details/arxiv-1203.5825"">link</a>",,
arxiv-astro-ph0009437,223.2269731,"<a href=""http://www.archive.org/details/arxiv-astro-ph0009437"">link</a>",,
arxiv-1107.1323,223.2255101,"<a href=""http://www.archive.org/details/arxiv-1107.1323"">link</a>",,
arxiv-1203.4074,223.1715374,"<a href=""http://www.archive.org/details/arxiv-1203.4074"">link</a>",,
arxiv-1005.4189,223.1207248,"<a href=""http://www.archive.org/details/arxiv-1005.4189"">link</a>",,
arxiv-1007.2880,223.1143996,"<a href=""http://www.archive.org/details/arxiv-1007.2880"">link</a>",,
arxiv-1107.1484,222.9039056,"<a href=""http://www.archive.org/details/arxiv-1107.1484"">link</a>",,
arxiv-1007.4209,222.883222,"<a href=""http://www.archive.org/details/arxiv-1007.4209"">link</a>",,
arxiv-0804.4002,222.8270301,"<a href=""http://www.archive.org/details/arxiv-0804.4002"">link</a>",,
arxiv-astro-ph0604306,222.8169139,"<a href=""http://www.archive.org/details/arxiv-astro-ph0604306"">link</a>",,
arxiv-astro-ph0604211,222.8117345,"<a href=""http://www.archive.org/details/arxiv-astro-ph0604211"">link</a>",,
arxiv-1007.3497,222.7423159,"<a href=""http://www.archive.org/details/arxiv-1007.3497"">link</a>",,
nasa_techdoc_20040182277,222.6934497,"<a href=""http://www.archive.org/details/nasa_techdoc_20040182277"">link</a>",,
arxiv-astro-ph0009289,222.6716835,"<a href=""http://www.archive.org/details/arxiv-astro-ph0009289"">link</a>",,
arxiv-0804.1909,222.6367789,"<a href=""http://www.archive.org/details/arxiv-0804.1909"">link</a>",,
arxiv-1304.2768,222.6327248,"<a href=""http://www.archive.org/details/arxiv-1304.2768"">link</a>",,
arxiv-astro-ph0604343,222.4591287,"<a href=""http://www.archive.org/details/arxiv-astro-ph0604343"">link</a>",,
